entrancename,day,month,year,endtime_date,day_name,day_type,entervalue,load_timestamp,business_date
A1,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,1,2024-10-30 08:51:59.000000,2024-10-30
B1,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,101,2024-10-30 08:51:59.000000,2024-10-30
Bridge,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,784,2024-10-30 08:51:59.000000,2024-10-30
Gate1,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,172,2024-10-30 08:51:59.000000,2024-10-30
Gate2,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,738,2024-10-30 08:51:59.000000,2024-10-30
Lift,12,5,2021,2021-05-12 00:00:00.000000,Wed,Weekday,143,2024-10-30 08:51:59.000000,2024-10-30
A1,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,105,2024-10-30 08:51:59.000000,2024-10-30
Bridge,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,738,2024-10-30 08:51:59.000000,2024-10-30
Gate1,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,196,2024-10-30 08:51:59.000000,2024-10-30
Gate2,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,2,2024-10-30 08:51:59.000000,2024-10-30
Gate3,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,709,2024-10-30 08:51:59.000000,2024-10-30
Lift,13,5,2021,2021-05-13 00:00:00.000000,Thu,Weekday,109,2024-10-30 08:51:59.000000,2024-10-30
A1,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,117,2024-10-30 08:51:59.000000,2024-10-30
Bridge,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,794,2024-10-30 08:51:59.000000,2024-10-30
Gate1,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,199,2024-10-30 08:51:59.000000,2024-10-30
Gate2,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,766,2024-10-30 08:51:59.000000,2024-10-30
Lift,14,5,2021,2021-05-14 00:00:00.000000,Fri,Weekday,156,2024-10-30 08:51:59.000000,2024-10-30
A1,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,462,2024-10-30 08:51:59.000000,2024-10-30
Bridge,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,478,2024-10-30 08:51:59.000000,2024-10-30
Gate1,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,1058,2024-10-30 08:51:59.000000,2024-10-30
Gate2,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,530,2024-10-30 08:51:59.000000,2024-10-30
Lift,15,5,2021,2021-05-15 00:00:00.000000,Sat,Weekend,145,2024-10-30 08:51:59.000000,2024-10-30
A1,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,505,2024-10-30 08:51:59.000000,2024-10-30
Bridge,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,431,2024-10-30 08:51:59.000000,2024-10-30
Gate1,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,1009,2024-10-30 08:51:59.000000,2024-10-30
Gate2,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,487,2024-10-30 08:51:59.000000,2024-10-30
Lift,16,5,2021,2021-05-16 00:00:00.000000,Sun,Weekend,119,2024-10-30 08:51:59.000000,2024-10-30
A1,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,121,2024-10-30 08:51:59.000000,2024-10-30
Bridge,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,776,2024-10-30 08:51:59.000000,2024-10-30
Gate1,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,208,2024-10-30 08:51:59.000000,2024-10-30
Gate2,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,705,2024-10-30 08:51:59.000000,2024-10-30
Lift,17,5,2021,2021-05-17 00:00:00.000000,Mon,Weekday,106,2024-10-30 08:51:59.000000,2024-10-30
A1,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,84,2024-10-30 08:51:59.000000,2024-10-30
Bridge,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,721,2024-10-30 08:51:59.000000,2024-10-30
Gate1,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,182,2024-10-30 08:51:59.000000,2024-10-30
Gate2,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,634,2024-10-30 08:51:59.000000,2024-10-30
Lift,18,5,2021,2021-05-18 00:00:00.000000,Tue,Weekday,118,2024-10-30 08:51:59.000000,2024-10-30
A1,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,106,2024-10-30 08:51:59.000000,2024-10-30
Bridge,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,813,2024-10-30 08:51:59.000000,2024-10-30
Gate1,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,224,2024-10-30 08:51:59.000000,2024-10-30
Gate2,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,762,2024-10-30 08:51:59.000000,2024-10-30
Lift,19,5,2021,2021-05-19 00:00:00.000000,Wed,Weekday,132,2024-10-30 08:51:59.000000,2024-10-30
A1,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,104,2024-10-30 08:51:59.000000,2024-10-30
Bridge,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,732,2024-10-30 08:51:59.000000,2024-10-30
Gate1,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,221,2024-10-30 08:51:59.000000,2024-10-30
Gate2,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,685,2024-10-30 08:51:59.000000,2024-10-30
Lift,20,5,2021,2021-05-20 00:00:00.000000,Thu,Weekday,140,2024-10-30 08:51:59.000000,2024-10-30
A1,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,104,2024-10-30 08:51:59.000000,2024-10-30
Bridge,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,860,2024-10-30 08:51:59.000000,2024-10-30
Gate1,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,265,2024-10-30 08:51:59.000000,2024-10-30
Gate2,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,747,2024-10-30 08:51:59.000000,2024-10-30
Lift,21,5,2021,2021-05-21 00:00:00.000000,Fri,Weekday,130,2024-10-30 08:51:59.000000,2024-10-30
A1,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,572,2024-10-30 08:51:59.000000,2024-10-30
Bridge,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,568,2024-10-30 08:51:59.000000,2024-10-30
Gate1,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,1174,2024-10-30 08:51:59.000000,2024-10-30
Gate2,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,646,2024-10-30 08:51:59.000000,2024-10-30
Lift,22,5,2021,2021-05-22 00:00:00.000000,Sat,Weekend,141,2024-10-30 08:51:59.000000,2024-10-30
A1,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,572,2024-10-30 08:51:59.000000,2024-10-30
Bridge,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,491,2024-10-30 08:51:59.000000,2024-10-30
Gate1,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,1189,2024-10-30 08:51:59.000000,2024-10-30
Gate2,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,531,2024-10-30 08:51:59.000000,2024-10-30
Lift,23,5,2021,2021-05-23 00:00:00.000000,Sun,Weekend,129,2024-10-30 08:51:59.000000,2024-10-30
A1,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,120,2024-10-30 08:51:59.000000,2024-10-30
Bridge,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,861,2024-10-30 08:51:59.000000,2024-10-30
Gate1,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,190,2024-10-30 08:51:59.000000,2024-10-30
Gate2,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,2,2024-10-30 08:51:59.000000,2024-10-30
Gate3,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,704,2024-10-30 08:51:59.000000,2024-10-30
Lift,24,5,2021,2021-05-24 00:00:00.000000,Mon,Weekday,137,2024-10-30 08:51:59.000000,2024-10-30
A1,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,118,2024-10-30 08:51:59.000000,2024-10-30
Bridge,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,843,2024-10-30 08:51:59.000000,2024-10-30
Gate1,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,205,2024-10-30 08:51:59.000000,2024-10-30
Gate2,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,750,2024-10-30 08:51:59.000000,2024-10-30
Lift,25,5,2021,2021-05-25 00:00:00.000000,Tue,Weekday,117,2024-10-30 08:51:59.000000,2024-10-30
A1,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,132,2024-10-30 08:51:59.000000,2024-10-30
Bridge,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,533,2024-10-30 08:51:59.000000,2024-10-30
Gate1,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,243,2024-10-30 08:51:59.000000,2024-10-30
Gate2,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,408,2024-10-30 08:51:59.000000,2024-10-30
Lift,26,5,2021,2021-05-26 00:00:00.000000,Wed,Weekday,85,2024-10-30 08:51:59.000000,2024-10-30
A1,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,105,2024-10-30 08:51:59.000000,2024-10-30
Bridge,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,865,2024-10-30 08:51:59.000000,2024-10-30
Gate1,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,229,2024-10-30 08:51:59.000000,2024-10-30
Gate2,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,742,2024-10-30 08:51:59.000000,2024-10-30
Lift,27,5,2021,2021-05-27 00:00:00.000000,Thu,Weekday,141,2024-10-30 08:51:59.000000,2024-10-30
A1,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,130,2024-10-30 08:51:59.000000,2024-10-30
Bridge,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,954,2024-10-30 08:51:59.000000,2024-10-30
Gate1,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,269,2024-10-30 08:51:59.000000,2024-10-30
Gate2,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,749,2024-10-30 08:51:59.000000,2024-10-30
Lift,28,5,2021,2021-05-28 00:00:00.000000,Fri,Weekday,139,2024-10-30 08:51:59.000000,2024-10-30
A1,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,592,2024-10-30 08:51:59.000000,2024-10-30
Bridge,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,646,2024-10-30 08:51:59.000000,2024-10-30
Gate1,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,1237,2024-10-30 08:51:59.000000,2024-10-30
Gate2,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,584,2024-10-30 08:51:59.000000,2024-10-30
Lift,29,5,2021,2021-05-29 00:00:00.000000,Sat,Weekend,156,2024-10-30 08:51:59.000000,2024-10-30
A1,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,657,2024-10-30 08:51:59.000000,2024-10-30
Bridge,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,608,2024-10-30 08:51:59.000000,2024-10-30
Gate1,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,1355,2024-10-30 08:51:59.000000,2024-10-30
Gate2,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,606,2024-10-30 08:51:59.000000,2024-10-30
Lift,30,5,2021,2021-05-30 00:00:00.000000,Sun,Weekend,137,2024-10-30 08:51:59.000000,2024-10-30
A1,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,136,2024-10-30 08:51:59.000000,2024-10-30
Bridge,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,1113,2024-10-30 08:51:59.000000,2024-10-30
Gate1,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,249,2024-10-30 08:51:59.000000,2024-10-30
Gate2,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,777,2024-10-30 08:51:59.000000,2024-10-30
Lift,31,5,2021,2021-05-31 00:00:00.000000,Mon,Weekday,128,2024-10-30 08:51:59.000000,2024-10-30
A1,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,183,2024-10-30 08:51:59.000000,2024-10-30
Bridge,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,1084,2024-10-30 08:51:59.000000,2024-10-30
Gate1,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,232,2024-10-30 08:51:59.000000,2024-10-30
Gate2,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,857,2024-10-30 08:51:59.000000,2024-10-30
Lift,1,6,2021,2021-06-01 00:00:00.000000,Tue,Weekday,158,2024-10-30 08:51:59.000000,2024-10-30
A1,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,145,2024-10-30 08:51:59.000000,2024-10-30
Bridge,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,958,2024-10-30 08:51:59.000000,2024-10-30
Gate1,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,253,2024-10-30 08:51:59.000000,2024-10-30
Gate2,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,827,2024-10-30 08:51:59.000000,2024-10-30
Lift,2,6,2021,2021-06-02 00:00:00.000000,Wed,Weekday,161,2024-10-30 08:51:59.000000,2024-10-30
A1,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,159,2024-10-30 08:51:59.000000,2024-10-30
Bridge,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,701,2024-10-30 08:51:59.000000,2024-10-30
Gate1,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,285,2024-10-30 08:51:59.000000,2024-10-30
Gate2,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,471,2024-10-30 08:51:59.000000,2024-10-30
Lift,3,6,2021,2021-06-03 00:00:00.000000,Thu,Weekday,124,2024-10-30 08:51:59.000000,2024-10-30
A1,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,160,2024-10-30 08:51:59.000000,2024-10-30
Bridge,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,1004,2024-10-30 08:51:59.000000,2024-10-30
Gate1,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,324,2024-10-30 08:51:59.000000,2024-10-30
Gate2,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,831,2024-10-30 08:51:59.000000,2024-10-30
Lift,4,6,2021,2021-06-04 00:00:00.000000,Fri,Weekday,157,2024-10-30 08:51:59.000000,2024-10-30
A1,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,684,2024-10-30 08:51:59.000000,2024-10-30
Bridge,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,726,2024-10-30 08:51:59.000000,2024-10-30
Gate1,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,1337,2024-10-30 08:51:59.000000,2024-10-30
Gate2,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,707,2024-10-30 08:51:59.000000,2024-10-30
Lift,5,6,2021,2021-06-05 00:00:00.000000,Sat,Weekend,163,2024-10-30 08:51:59.000000,2024-10-30
A1,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,764,2024-10-30 08:51:59.000000,2024-10-30
Bridge,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,761,2024-10-30 08:51:59.000000,2024-10-30
Gate1,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,1560,2024-10-30 08:51:59.000000,2024-10-30
Gate2,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,2,2024-10-30 08:51:59.000000,2024-10-30
Gate3,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,689,2024-10-30 08:51:59.000000,2024-10-30
Lift,6,6,2021,2021-06-06 00:00:00.000000,Sun,Weekend,186,2024-10-30 08:51:59.000000,2024-10-30
A1,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,133,2024-10-30 08:51:59.000000,2024-10-30
Bridge,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,1085,2024-10-30 08:51:59.000000,2024-10-30
Gate1,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,224,2024-10-30 08:51:59.000000,2024-10-30
Gate2,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,893,2024-10-30 08:51:59.000000,2024-10-30
Lift,7,6,2021,2021-06-07 00:00:00.000000,Mon,Weekday,145,2024-10-30 08:51:59.000000,2024-10-30
A1,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,137,2024-10-30 08:51:59.000000,2024-10-30
Bridge,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,981,2024-10-30 08:51:59.000000,2024-10-30
Gate1,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,241,2024-10-30 08:51:59.000000,2024-10-30
Gate2,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,786,2024-10-30 08:51:59.000000,2024-10-30
Lift,8,6,2021,2021-06-08 00:00:00.000000,Tue,Weekday,147,2024-10-30 08:51:59.000000,2024-10-30
A1,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,100,2024-10-30 08:51:59.000000,2024-10-30
Bridge,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,865,2024-10-30 08:51:59.000000,2024-10-30
Gate1,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,269,2024-10-30 08:51:59.000000,2024-10-30
Gate2,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,791,2024-10-30 08:51:59.000000,2024-10-30
Lift,9,6,2021,2021-06-09 00:00:00.000000,Wed,Weekday,128,2024-10-30 08:51:59.000000,2024-10-30
A1,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,139,2024-10-30 08:51:59.000000,2024-10-30
Bridge,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,872,2024-10-30 08:51:59.000000,2024-10-30
Gate1,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,253,2024-10-30 08:51:59.000000,2024-10-30
Gate2,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,764,2024-10-30 08:51:59.000000,2024-10-30
Lift,10,6,2021,2021-06-10 00:00:00.000000,Thu,Weekday,136,2024-10-30 08:51:59.000000,2024-10-30
A1,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
B1,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,134,2024-10-30 08:51:59.000000,2024-10-30
Bridge,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,921,2024-10-30 08:51:59.000000,2024-10-30
Gate1,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,295,2024-10-30 08:51:59.000000,2024-10-30
Gate2,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,0,2024-10-30 08:51:59.000000,2024-10-30
Gate3,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,841,2024-10-30 08:51:59.000000,2024-10-30
Lift,11,6,2021,2021-06-11 00:00:00.000000,Fri,Weekday,146,2024-10-30 08:51:59.000000,2024-10-30
A1,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,663,2024-10-30 08:51:59.000000,2024-10-30
Bridge,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,761,2024-10-30 08:51:59.000000,2024-10-30
Gate1,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,1451,2024-10-30 08:51:59.000000,2024-10-30
Gate2,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,1,2024-10-30 08:51:59.000000,2024-10-30
Gate3,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,800,2024-10-30 08:51:59.000000,2024-10-30
Lift,12,6,2021,2021-06-12 00:00:00.000000,Sat,Weekend,177,2024-10-30 08:51:59.000000,2024-10-30
A1,13,6,2021,2021-06-13 00:00:00.000000,Sun,Weekend,0,2024-10-30 08:51:59.000000,2024-10-30
B1,13,6,2021,2021-06-13 00:00:00.000000,Sun,Weekend,810,2024-10-30 08:51:59.000000,2024-10-30
Bridge,13,6,2021,2021-06-13 00:00:00.000000,Sun,Weekend,734,2024-10-30 08:51:59.000000,2024-10-30
